time,s32
2023-07-24 00:06:56,570.97
2023-07-24 00:06:57,570.97
2023-07-24 00:06:58,570.97
2023-07-24 00:06:59,570.97
2023-07-24 00:07:04,570.97
2023-07-24 00:07:05,570.97
2023-07-24 00:07:06,570.97
2023-07-24 00:07:07,570.97
2023-07-24 00:07:12,570.97
2023-07-24 00:07:13,570.97
2023-07-24 00:07:16,570.97
2023-07-24 00:07:17,570.97
2023-07-24 00:07:22,570.97
2023-07-24 00:07:23,570.97
2023-07-24 00:07:24,570.97
2023-07-24 00:07:25,570.97
2023-07-24 00:07:30,570.97
2023-07-24 00:07:31,570.97
2023-07-24 00:07:32,570.97
2023-07-24 00:07:33,570.97
2023-07-24 00:07:38,570.97
2023-07-24 00:07:39,570.97
2023-07-24 00:07:40,570.97
2023-07-24 00:07:41,570.97
2023-07-24 00:07:46,570.97
2023-07-24 00:07:47,570.97
2023-07-24 00:07:48,570.97
2023-07-24 00:07:49,570.97
2023-07-24 00:07:54,570.97
2023-07-24 00:07:55,570.97
2023-07-24 00:08:06,570.97
2023-07-24 00:08:07,570.97
2023-07-24 00:08:08,570.97
2023-07-24 00:08:09,570.97
2023-07-24 00:08:14,570.97
2023-07-24 00:08:15,570.97
2023-07-24 00:08:24,570.97
2023-07-24 00:08:25,570.97
2023-07-24 00:08:26,570.97
2023-07-24 00:08:27,570.97
2023-07-24 00:08:32,570.97
2023-07-24 00:08:33,570.97
2023-07-24 00:08:34,570.97
2023-07-24 00:08:35,570.97
2023-07-24 00:08:40,570.97
2023-07-24 00:08:41,570.97
2023-07-24 00:08:42,570.97
2023-07-24 00:08:43,570.97
2023-07-24 00:08:48,570.97
2023-07-24 00:08:49,570.97
2023-07-24 00:08:50,570.97
2023-07-24 00:08:51,570.97
2023-07-24 00:08:56,570.97
2023-07-24 00:08:57,570.97
2023-07-24 00:08:58,570.97
2023-07-24 00:08:59,570.97
2023-07-24 00:09:06,570.97
2023-07-24 00:09:07,570.97
2023-07-24 00:09:08,570.97
2023-07-24 00:09:09,570.97
2023-07-24 00:09:14,570.97
2023-07-24 00:09:15,570.97
2023-07-24 00:09:16,570.97
2023-07-24 00:09:17,570.97
2023-07-24 00:09:26,570.97
2023-07-24 00:09:27,570.97
2023-07-24 00:09:28,570.97
2023-07-24 00:09:29,570.97
2023-07-24 00:09:34,570.97
2023-07-24 00:09:35,570.97
2023-07-24 00:09:36,570.97
2023-07-24 00:09:37,570.97
2023-07-24 00:09:42,570.97
2023-07-24 00:09:43,570.97
2023-07-24 00:09:44,570.97
2023-07-24 00:09:45,570.97
2023-07-24 00:09:50,570.97
2023-07-24 00:09:51,570.97
2023-07-24 00:09:54,570.97
2023-07-24 00:09:55,570.97
2023-07-24 00:10:00,570.97
2023-07-24 00:10:01,570.97
2023-07-24 00:10:02,570.97
2023-07-24 00:10:03,570.97
2023-07-24 00:10:08,570.97
2023-07-24 00:10:09,570.97
2023-07-24 00:10:10,570.97
2023-07-24 00:10:11,570.97
2023-07-24 00:10:16,570.97
2023-07-24 00:10:17,570.97
2023-07-24 00:10:18,570.97
2023-07-24 00:10:19,570.97
2023-07-24 00:10:24,570.97
2023-07-24 00:10:25,570.97
2023-07-24 00:10:26,570.97
2023-07-24 00:10:27,570.97
2023-07-24 00:10:32,570.97
2023-07-24 00:10:33,570.97
2023-07-24 00:10:34,570.97
2023-07-24 00:10:35,570.97
2023-07-24 00:10:40,570.97
2023-07-24 00:10:41,570.97
2023-07-24 00:10:42,570.97
2023-07-24 00:10:43,570.97
2023-07-24 00:10:48,570.97
2023-07-24 00:10:49,570.97
2023-07-24 00:10:50,570.97
2023-07-24 00:10:51,570.97
2023-07-24 00:10:56,570.97
2023-07-24 00:10:57,570.97
2023-07-24 00:10:58,570.97
2023-07-24 00:10:59,570.97
2023-07-24 00:11:04,570.97
2023-07-24 00:11:05,570.97
2023-07-24 00:11:06,570.97
2023-07-24 00:11:07,570.97
2023-07-24 00:11:12,570.97
2023-07-24 00:11:13,570.97
2023-07-24 00:11:14,570.97
2023-07-24 00:11:15,570.97
2023-07-24 00:11:20,570.97
2023-07-24 00:11:21,570.97
2023-07-24 00:11:22,570.97
2023-07-24 00:11:23,570.97
2023-07-24 00:11:28,570.97
2023-07-24 00:11:29,570.97
2023-07-24 00:11:30,570.97
2023-07-24 00:11:31,570.97
2023-07-24 00:11:36,570.97
2023-07-24 00:11:37,570.97
2023-07-24 00:11:38,570.97
2023-07-24 00:11:39,570.97
2023-07-24 00:11:44,570.97
2023-07-24 00:11:45,570.97
2023-07-24 00:11:46,570.97
2023-07-24 00:11:47,570.97
2023-07-24 00:11:52,570.97
2023-07-24 00:11:53,570.97
2023-07-24 00:11:54,570.97
2023-07-24 00:11:55,570.97
2023-07-24 00:12:00,570.97
2023-07-24 00:12:01,570.97
2023-07-24 00:12:02,570.97
2023-07-24 00:12:03,570.97
2023-07-24 00:12:08,570.97
2023-07-24 00:12:09,570.97
2023-07-24 00:12:10,570.97
2023-07-24 00:12:11,570.97
2023-07-24 00:12:16,570.97
2023-07-24 00:12:17,570.97
2023-07-24 00:12:18,570.97
2023-07-24 00:12:19,570.97
2023-07-24 00:12:24,570.97
2023-07-24 00:12:25,570.97
2023-07-24 00:12:26,570.97
2023-07-24 00:12:27,570.97
2023-07-24 00:12:32,570.97
2023-07-24 00:12:33,570.97
2023-07-24 00:12:34,570.97
2023-07-24 00:12:35,570.97
2023-07-24 00:12:40,570.97
2023-07-24 00:12:41,570.97
2023-07-24 00:12:42,570.97
2023-07-24 00:12:43,570.97
2023-07-24 00:12:48,570.97
2023-07-24 00:12:49,570.97
2023-07-24 00:12:50,570.97
2023-07-24 00:12:51,570.97
2023-07-24 00:12:56,570.97
2023-07-24 00:12:57,570.97
2023-07-24 00:12:58,570.97
2023-07-24 00:12:59,570.97
2023-07-24 00:13:04,570.97
2023-07-24 00:13:05,570.97
2023-07-24 00:13:06,570.97
2023-07-24 00:13:07,570.97
2023-07-24 00:13:12,570.97
2023-07-24 00:13:13,570.97
2023-07-24 00:13:14,570.97
2023-07-24 00:13:15,570.97
2023-07-24 00:13:20,570.97
2023-07-24 00:13:21,570.97
2023-07-24 00:13:22,570.97
2023-07-24 00:13:23,570.97
2023-07-24 00:13:28,570.97
2023-07-24 00:13:29,570.97
2023-07-24 00:13:30,570.97
2023-07-24 00:13:31,570.97
2023-07-24 00:13:36,570.97
2023-07-24 00:13:37,570.97
2023-07-24 00:13:38,570.97
2023-07-24 00:13:39,570.97
2023-07-24 00:13:44,570.97
2023-07-24 00:13:45,570.97
2023-07-24 00:13:46,570.97
2023-07-24 00:13:47,570.97
2023-07-24 00:13:56,570.97
2023-07-24 00:13:57,570.97
2023-07-24 00:13:58,570.97
2023-07-24 00:13:59,570.97
2023-07-24 00:14:04,570.97
2023-07-24 00:14:05,570.97
2023-07-24 00:14:06,570.97
2023-07-24 00:14:07,570.97
2023-07-24 00:14:12,570.97
2023-07-24 00:14:13,570.97
2023-07-24 00:14:14,570.97
2023-07-24 00:14:15,570.97
2023-07-24 00:14:20,570.97
2023-07-24 00:14:21,570.97
2023-07-24 00:14:22,570.97
2023-07-24 00:14:23,570.97
2023-07-24 00:14:28,570.97
2023-07-24 00:14:29,570.97
2023-07-24 00:14:30,570.97
2023-07-24 00:14:31,570.97
2023-07-24 00:14:36,570.97
2023-07-24 00:14:37,570.97
2023-07-24 00:14:38,570.97
2023-07-24 00:14:39,570.97
2023-07-24 00:14:44,570.97
2023-07-24 00:14:45,570.97
2023-07-24 00:14:46,570.97
2023-07-24 00:14:47,570.97
2023-07-24 00:14:52,570.97
2023-07-24 00:14:53,570.97
2023-07-24 00:14:54,570.97
2023-07-24 00:14:55,570.97
2023-07-24 00:15:04,570.97
2023-07-24 00:15:05,570.97
2023-07-24 00:15:06,570.97
2023-07-24 00:15:07,570.97
2023-07-24 00:15:12,570.97
2023-07-24 00:15:13,570.97
2023-07-24 00:15:14,570.97
2023-07-24 00:15:15,570.97
2023-07-24 00:15:20,570.97
2023-07-24 00:15:21,570.97
2023-07-24 00:15:22,570.97
2023-07-24 00:15:23,570.97
2023-07-24 00:15:28,570.97
2023-07-24 00:15:29,570.97
2023-07-24 00:15:30,570.97
2023-07-24 00:15:31,570.97
2023-07-24 00:15:36,570.97
2023-07-24 00:15:37,570.97
2023-07-24 00:15:38,570.97
2023-07-24 00:15:39,570.97
2023-07-24 00:15:44,570.97
2023-07-24 00:15:45,570.97
2023-07-24 00:15:46,570.97
2023-07-24 00:15:47,570.97
2023-07-24 00:15:52,570.97
2023-07-24 00:15:53,570.97
2023-07-24 00:15:54,570.97
2023-07-24 00:15:55,570.97
2023-07-24 00:16:00,570.97
2023-07-24 00:16:01,570.97
2023-07-24 00:16:02,570.97
2023-07-24 00:16:03,570.97
2023-07-24 00:16:08,570.97
2023-07-24 00:16:09,570.97
2023-07-24 00:16:10,570.97
2023-07-24 00:16:11,570.97
2023-07-24 00:16:16,570.97
2023-07-24 00:16:17,570.97
2023-07-24 00:16:18,570.97
2023-07-24 00:16:19,570.97
2023-07-24 00:16:24,570.97
2023-07-24 00:16:25,570.97
2023-07-24 00:16:26,570.97
2023-07-24 00:16:27,570.97
2023-07-24 00:16:32,570.97
2023-07-24 00:16:33,570.97
2023-07-24 00:16:34,570.97
2023-07-24 00:16:35,570.97
2023-07-24 00:16:40,570.97
2023-07-24 00:16:41,570.97
2023-07-24 00:16:42,570.97
2023-07-24 00:16:43,570.97
2023-07-24 00:16:48,570.97
2023-07-24 00:16:49,570.97
2023-07-24 00:16:50,570.97
2023-07-24 00:16:51,570.97
2023-07-24 00:16:58,570.97
2023-07-24 00:16:59,570.97
2023-07-24 00:17:00,570.97
2023-07-24 00:17:01,570.97
2023-07-24 00:17:06,570.97
2023-07-24 00:17:07,570.97
2023-07-24 00:17:08,570.97
2023-07-24 00:17:09,570.97
2023-07-24 00:17:14,570.97
2023-07-24 00:17:15,570.97
2023-07-24 00:17:16,570.97
2023-07-24 00:17:17,570.97
2023-07-24 00:17:22,570.97
2023-07-24 00:17:23,570.97
2023-07-24 00:17:24,570.97
2023-07-24 00:17:25,570.97
2023-07-24 00:17:30,570.97
2023-07-24 00:17:31,570.97
2023-07-24 00:17:32,570.97
2023-07-24 00:17:33,570.97
2023-07-24 00:17:38,570.97
2023-07-24 00:17:39,570.97
2023-07-24 00:17:40,570.97
2023-07-24 00:17:41,570.97
2023-07-24 00:17:46,570.97
2023-07-24 00:17:47,570.97
2023-07-24 00:17:48,570.97
2023-07-24 00:17:49,570.97
2023-07-24 00:17:54,570.97
2023-07-24 00:17:55,570.97
2023-07-24 00:17:56,570.97
2023-07-24 00:17:57,570.97
2023-07-24 00:18:02,570.97
2023-07-24 00:18:03,570.97
2023-07-24 00:18:04,570.97
2023-07-24 00:18:05,570.97
2023-07-24 00:18:10,570.97
2023-07-24 00:18:11,570.97
2023-07-24 00:18:12,570.97
2023-07-24 00:18:13,570.97
2023-07-24 00:18:18,570.97
2023-07-24 00:18:19,570.97
2023-07-24 00:18:20,570.97
2023-07-24 00:18:21,570.97
2023-07-24 00:18:26,570.97
2023-07-24 00:18:27,570.97
2023-07-24 00:18:28,570.97
2023-07-24 00:18:29,570.97
2023-07-24 00:18:34,570.97
2023-07-24 00:18:35,570.97
2023-07-24 00:18:36,570.97
2023-07-24 00:18:37,570.97
2023-07-24 00:18:42,570.97
2023-07-24 00:18:43,570.97
2023-07-24 00:18:44,570.97
2023-07-24 00:18:45,570.97
2023-07-24 00:18:50,570.97
2023-07-24 00:18:51,570.97
2023-07-24 00:18:52,570.97
2023-07-24 00:18:53,570.97
2023-07-24 00:18:58,570.97
2023-07-24 00:18:59,570.97
2023-07-24 00:19:00,570.97
2023-07-24 00:19:01,570.97
2023-07-24 00:19:06,570.97
2023-07-24 00:19:07,570.97
2023-07-24 00:19:08,570.97
2023-07-24 00:19:09,570.97
2023-07-24 00:19:14,570.97
2023-07-24 00:19:15,570.97
2023-07-24 00:19:16,570.97
2023-07-24 00:19:17,570.97
2023-07-24 00:19:22,570.97
2023-07-24 00:19:23,570.97
2023-07-24 00:19:24,570.97
2023-07-24 00:19:25,570.97
2023-07-24 00:19:30,570.97
2023-07-24 00:19:31,570.97
2023-07-24 00:19:32,570.97
2023-07-24 00:19:33,570.97
2023-07-24 00:19:38,570.97
2023-07-24 00:19:39,570.97
2023-07-24 00:19:40,570.97
2023-07-24 00:19:41,570.97
2023-07-24 00:19:46,570.97
2023-07-24 00:19:47,570.97
2023-07-24 00:19:48,570.97
2023-07-24 00:19:49,570.97
2023-07-24 00:19:54,570.97
2023-07-24 00:19:55,570.97
2023-07-24 00:19:56,570.97
2023-07-24 00:19:57,570.97
2023-07-24 00:20:02,570.97
2023-07-24 00:20:03,570.97
2023-07-24 00:20:04,570.97
2023-07-24 00:20:05,570.97
2023-07-24 00:20:10,570.97
2023-07-24 00:20:11,570.97
2023-07-24 00:20:12,570.97
2023-07-24 00:20:13,570.97
2023-07-24 00:20:18,570.97
2023-07-24 00:20:19,570.97
2023-07-24 00:20:20,570.97
2023-07-24 00:20:21,570.97
2023-07-24 00:20:26,570.97
2023-07-24 00:20:27,570.97
2023-07-24 00:20:28,570.97
2023-07-24 00:20:29,570.97
2023-07-24 00:20:34,570.97
2023-07-24 00:20:35,570.97
2023-07-24 00:20:36,570.97
2023-07-24 00:20:37,570.97
2023-07-24 00:20:48,570.97
2023-07-24 00:20:49,570.97
2023-07-24 00:20:50,570.97
2023-07-24 00:20:51,570.97
2023-07-24 00:20:56,570.97
2023-07-24 00:20:57,570.97
2023-07-24 00:20:58,570.97
2023-07-24 00:20:59,570.97
2023-07-24 00:21:04,570.97
2023-07-24 00:21:05,570.97
2023-07-24 00:21:06,570.97
2023-07-24 00:21:07,570.97
2023-07-24 00:21:12,570.97
2023-07-24 00:21:13,570.97
2023-07-24 00:21:14,570.97
2023-07-24 00:21:15,570.97
2023-07-24 00:21:20,570.97
2023-07-24 00:21:21,570.97
2023-07-24 00:21:22,570.97
2023-07-24 00:21:23,570.97
2023-07-24 00:21:28,570.97
2023-07-24 00:21:29,570.97
2023-07-24 00:21:30,570.97
2023-07-24 00:21:31,570.97
2023-07-24 00:21:36,570.97
2023-07-24 00:21:37,570.97
2023-07-24 00:21:38,570.97
2023-07-24 00:21:39,570.97
2023-07-24 00:21:44,570.97
2023-07-24 00:21:45,570.97
2023-07-24 00:21:46,570.97
2023-07-24 00:21:47,570.97
2023-07-24 00:22:00,570.97
2023-07-24 00:22:01,570.97
2023-07-24 00:22:02,570.97
2023-07-24 00:22:03,570.97
2023-07-24 00:22:08,570.97
2023-07-24 00:22:09,570.97
2023-07-24 00:22:10,570.97
2023-07-24 00:22:11,570.97
2023-07-24 00:22:16,570.97
2023-07-24 00:22:17,570.97
2023-07-24 00:22:18,570.97
2023-07-24 00:22:19,570.97
2023-07-24 00:22:24,570.97
2023-07-24 00:22:25,570.97
2023-07-24 00:22:26,570.97
2023-07-24 00:22:27,570.97
2023-07-24 00:22:32,570.97
2023-07-24 00:22:33,570.97
2023-07-24 00:22:34,570.97
2023-07-24 00:22:35,570.97
2023-07-24 00:22:40,570.97
2023-07-24 00:22:41,570.97
2023-07-24 00:22:42,570.97
2023-07-24 00:22:43,570.97
2023-07-24 00:22:48,570.97
2023-07-24 00:22:49,570.97
2023-07-24 00:22:50,570.97
2023-07-24 00:22:51,570.97
2023-07-24 00:22:56,570.97
2023-07-24 00:22:57,570.97
2023-07-24 00:23:04,570.97
2023-07-24 00:23:05,570.97
2023-07-24 00:23:06,570.97
2023-07-24 00:23:07,570.97
2023-07-24 00:23:12,570.97
2023-07-24 00:23:13,570.97
2023-07-24 00:23:14,570.97
2023-07-24 00:23:15,570.97
2023-07-24 00:23:20,570.97
2023-07-24 00:23:21,570.97
2023-07-24 00:23:32,570.97
2023-07-24 00:23:33,570.97
2023-07-24 00:23:34,570.97
2023-07-24 00:23:35,570.97
2023-07-24 00:23:40,570.97
2023-07-24 00:23:41,570.97
2023-07-24 00:23:42,570.97
2023-07-24 00:23:43,570.97
2023-07-24 00:23:48,570.97
2023-07-24 00:23:49,570.97
2023-07-24 00:23:50,570.97
2023-07-24 00:23:51,570.97
2023-07-24 00:23:56,570.97
2023-07-24 00:23:57,570.97
2023-07-24 00:23:58,570.97
2023-07-24 00:23:59,570.97
2023-07-24 00:24:04,570.97
2023-07-24 00:24:05,570.97
2023-07-24 00:24:06,570.97
2023-07-24 00:24:07,570.97
2023-07-24 00:24:12,570.97
2023-07-24 00:24:13,570.97
2023-07-24 00:24:14,570.97
2023-07-24 00:24:15,570.97
2023-07-24 00:24:20,570.97
2023-07-24 00:24:21,570.97
2023-07-24 00:24:22,570.97
2023-07-24 00:24:23,570.97
2023-07-24 00:24:28,570.97
2023-07-24 00:24:29,570.97
2023-07-24 00:24:30,570.97
2023-07-24 00:24:31,570.97
2023-07-24 00:24:36,570.97
2023-07-24 00:24:37,570.97
2023-07-24 00:24:38,570.97
2023-07-24 00:24:39,570.97
2023-07-24 00:24:44,570.97
2023-07-24 00:24:45,570.97
2023-07-24 00:24:46,570.97
2023-07-24 00:24:47,570.97
2023-07-24 00:24:52,570.97
2023-07-24 00:24:53,570.97
2023-07-24 00:24:54,570.97
2023-07-24 00:24:55,570.97
2023-07-24 00:25:00,570.97
2023-07-24 00:25:01,570.97
2023-07-24 00:25:02,570.97
2023-07-24 00:25:03,570.97
2023-07-24 00:25:14,570.97
2023-07-24 00:25:15,570.97
2023-07-24 00:25:16,570.97
2023-07-24 00:25:17,570.97
2023-07-24 00:25:22,570.97
2023-07-24 00:25:23,570.97
2023-07-24 00:25:24,570.97
2023-07-24 00:25:25,570.97
2023-07-24 00:25:30,570.97
2023-07-24 00:25:31,570.97
2023-07-24 00:25:32,570.97
2023-07-24 00:25:33,570.97
2023-07-24 00:25:38,570.97
2023-07-24 00:25:39,570.97
2023-07-24 00:25:40,570.97
2023-07-24 00:25:41,570.97
2023-07-24 00:25:46,570.97
2023-07-24 00:25:47,570.97
2023-07-24 00:25:48,570.97
2023-07-24 00:25:49,570.97
2023-07-24 00:25:54,570.97
2023-07-24 00:25:55,570.97
2023-07-24 00:25:56,570.97
2023-07-24 00:25:57,570.97
2023-07-24 00:26:02,570.97
2023-07-24 00:26:03,570.97
2023-07-24 00:26:04,570.97
2023-07-24 00:26:05,570.97
2023-07-24 00:27:22,570.97
2023-07-24 00:27:23,570.97
2023-07-24 00:27:24,570.97
2023-07-24 00:27:25,570.97
2023-07-24 00:27:30,570.97
2023-07-24 00:27:31,570.97
2023-07-24 00:27:32,570.97
2023-07-24 00:27:33,570.97
2023-07-24 00:27:38,570.97
2023-07-24 00:27:39,570.97
2023-07-24 00:27:40,570.97
2023-07-24 00:27:41,570.97
2023-07-24 00:27:46,570.97
2023-07-24 00:27:47,570.97
2023-07-24 00:27:48,570.97
2023-07-24 00:27:49,570.97
2023-07-24 00:27:54,570.97
2023-07-24 00:27:55,570.97
2023-07-24 00:27:56,570.97
2023-07-24 00:27:57,570.97
2023-07-24 00:28:02,570.97
2023-07-24 00:28:03,570.97
2023-07-24 00:28:04,570.97
2023-07-24 00:28:05,570.97
2023-07-24 00:28:10,570.97
2023-07-24 00:28:11,570.97
2023-07-24 00:28:12,570.97
2023-07-24 00:28:13,570.97
2023-07-24 00:28:18,570.97
2023-07-24 00:28:19,570.97
2023-07-24 00:28:20,570.97
2023-07-24 00:28:21,570.97
2023-07-24 00:28:26,570.97
2023-07-24 00:28:27,570.97
2023-07-24 00:28:28,570.97
2023-07-24 00:28:29,570.97
2023-07-24 00:28:34,570.97
2023-07-24 00:28:35,570.97
2023-07-24 00:28:36,570.97
2023-07-24 00:28:37,570.97
2023-07-24 00:28:42,570.97
2023-07-24 00:28:43,570.97
2023-07-24 00:28:44,570.97
2023-07-24 00:28:45,570.97
2023-07-24 00:28:50,570.97
2023-07-24 00:28:51,570.97
2023-07-24 00:28:52,570.97
2023-07-24 00:28:53,570.97
2023-07-24 00:28:58,570.97
2023-07-24 00:28:59,570.97
2023-07-24 00:29:00,570.97
2023-07-24 00:29:01,570.97
2023-07-24 00:29:06,570.97
2023-07-24 00:29:07,570.97
2023-07-24 00:29:08,570.97
2023-07-24 00:29:09,570.97
2023-07-24 00:29:14,570.97
2023-07-24 00:29:15,570.97
2023-07-24 00:29:16,570.97
2023-07-24 00:29:17,570.97
2023-07-24 00:29:22,570.97
2023-07-24 00:29:23,570.97
2023-07-24 00:29:24,570.97
2023-07-24 00:29:25,570.97
2023-07-24 00:29:30,570.97
2023-07-24 00:29:31,570.97
2023-07-24 00:29:32,570.97
2023-07-24 00:29:33,570.97
2023-07-24 00:29:38,570.97
2023-07-24 00:29:39,570.97
2023-07-24 00:29:40,570.97
2023-07-24 00:29:41,570.97
2023-07-24 00:29:46,570.97
2023-07-24 00:29:47,570.97
2023-07-24 00:29:48,570.97
2023-07-24 00:29:49,570.97
2023-07-24 00:29:54,570.97
2023-07-24 00:29:55,570.97
2023-07-24 00:29:56,570.97
2023-07-24 00:29:57,570.97
2023-07-24 00:30:02,570.97
2023-07-24 00:30:03,570.97
2023-07-24 00:30:04,570.97
2023-07-24 00:30:05,570.97
2023-07-24 00:30:10,570.97
2023-07-24 00:30:11,570.97
2023-07-24 00:30:12,570.97
2023-07-24 00:30:13,570.97
2023-07-24 00:30:18,570.97
2023-07-24 00:30:19,570.97
2023-07-24 00:30:20,570.97
2023-07-24 00:30:21,570.97
2023-07-24 00:30:26,570.97
2023-07-24 00:30:27,570.97
2023-07-24 00:30:28,570.97
2023-07-24 00:30:29,570.97
2023-07-24 00:30:34,570.97
2023-07-24 00:30:35,570.97
2023-07-24 00:30:36,570.97
2023-07-24 00:30:37,570.97
2023-07-24 00:30:42,570.97
2023-07-24 00:30:43,570.97
2023-07-24 00:30:44,570.97
2023-07-24 00:30:45,570.97
